,Virginia,California,Florida,New York,New Jersey,Texas,Michigan,Massachusetts,Arizona,Washington,Colorado,Illinois,the District of Columbia,Nevada,Hawaii,New Hampshire,Utah,Georgia,Montana,Minnesota,Louisiana,Maryland,Pennsylvania,South Carolina,North Carolina,Vermont,Tennessee,Oregon,New Mexico,Rhode Island,Alaska,Maine,Alabama,Wisconsin,Arkansas,Mississippi,Indiana,West Virginia,Idaho,North Dakota,Connecticut,Kentucky,Missouri,Kansas,Delaware,Wyoming,Oklahoma,South Dakota,Nebraska,Iowa,Ohio
2019-06-01,272979.40924208984,542115.1161973138,240919.18935435257,339691.0732944301,347263.4230814313,212224.14050788456,167612.71333198377,421742.6208963398,269018.87136174645,398548.91245445394,396561.59125328966,194071.34620879614,581860.1840855667,301056.93369424785,610780.7225456613,280074.07132288214,338171.55840449285,202226.34961033575,264130.2345827155,250433.7860472309,180477.95742905827,314216.84309914307,185796.18615578153,188654.604417805,203564.3894447554,261310.56314170803,195698.45060809577,358882.4940244113,193949.74270810836,290722.18237911223,306274.1959380158,230656.45462512525,156022.37202913268,203649.30785686322,146631.40949814275,136026.73517179626,154350.9840404302,115785.24308573945,273773.52644108015,219535.32276009617,255629.85832689586,140134.88944237522,164518.40316973967,148662.2924373846,270360.7370953611,245786.1130180347,135566.30418043584,205160.71313104933,176813.55806881958,156159.13099607927,151127.02480121228
2019-07-01,273423.4949743768,542527.8737915274,241443.36724598912,340677.02556182,347796.5745333304,212734.74327410656,167984.47524057375,422144.29921290587,270009.2010412186,399755.6325935565,397017.0482856711,193966.27792453766,581536.5910332936,301301.80466845457,611158.2052727514,281646.37424684915,339048.5912273678,202924.59623526302,265270.36716566357,250929.29768891062,180970.46802264627,314772.6692289698,186485.0020766669,189411.93449118864,204295.93163462053,261871.80415007684,196781.041880529,359281.7671779212,194843.10158019132,291262.2768398239,307399.23185031983,231347.80924940636,156674.63648051384,204451.02774367656,147207.3833029268,136568.829155108,154957.36582178602,115972.02131960448,275930.35396687686,220520.45438686572,255816.62974396825,140545.72882743517,164911.84401897088,149122.759962503,270105.57468571496,247147.64552470236,136160.11215209696,205771.47147775232,177486.42198518213,156605.67300019725,151643.01803749357
2019-08-01,274046.9825664584,544254.1428356641,242158.23631727195,341856.60924999166,348244.9629071792,213346.75980760134,168131.59741205187,422333.13706808054,271223.73992299306,401055.82785646996,397822.50952293543,193863.2247829019,581575.698723,301822.5483497702,611186.8147642332,283086.73557840934,340192.3943134632,203733.11895100496,266765.3115741124,251406.97693773732,181290.12518293,315372.78547096887,187208.02271182244,190157.7877998045,205104.8268329591,262649.7167011206,197925.0999704916,359881.66416453285,195535.21618641113,291800.95696649695,308458.7801389717,232534.0440778837,157449.85132224942,205229.7841366082,147626.52329389277,136912.33427921965,155670.8077214596,116007.1931067955,278198.30563549616,221235.52102624121,256088.72687954456,140998.79437660333,165241.2057742125,149708.63787390466,270094.42586759274,248786.558511298,136691.94696531584,206357.47160771684,178179.82710072244,156929.3139639712,152124.77932013
2019-09-01,274762.4135799247,546892.8093060631,242868.90316379955,342501.4419500614,348465.570677204,214015.5239382542,168161.4617436672,422258.2337972361,272653.14181181835,402296.79543947737,398657.42213709437,193598.3910885663,581855.2371892383,302132.234239706,610992.7613480982,284180.5844314545,341670.23068916827,204481.06456563433,268022.56054478674,251677.81001853492,181433.71792123409,315827.15971395286,187864.2348661844,190717.6780207377,205879.49319939734,263429.3402153367,198943.0126915813,360398.6557906911,196098.4541936648,292397.95617036993,309531.7855019553,233581.7209194282,158046.86187083318,205899.58587050132,147658.27635433158,136884.18916867746,156315.5236433085,115870.13047542174,280317.44506006845,221497.57327981223,256162.67300965206,141338.98519966417,165374.27315748457,150202.3371112014,269905.9326533792,249986.04178798365,136974.86186558788,206878.87547835024,178809.31626458556,157194.74346879614,152528.92913845342
2019-10-01,275700.2218658657,550003.2305622502,243810.66352042134,343228.52232197387,349104.57184967515,214910.79190066978,168635.67675294503,422875.15833701723,274351.65468191967,404144.8134069264,399909.6737623801,193669.60370304273,582384.8311928903,302415.027930666,610856.8325552987,285223.51195129356,343559.8308548682,205439.56502075648,269181.46802836313,252223.20257954006,181564.77657705685,316330.97797432356,188691.13153167508,191441.31291709808,206910.8648426277,264394.5606173647,200142.83389020574,361333.3485071612,196799.45890483866,293254.310442368,310673.93210370484,234837.9616772634,158819.21187001237,206667.66113167713,147918.5448234946,137078.6464532914,157043.42790248874,115876.27048899782,282802.36582445144,221920.29891657768,256394.88420924373,141921.8610575035,165859.7749365293,150923.87011547244,269701.191077014,251289.82741779977,137485.6002464627,207800.12760717704,179658.42647428214,157890.59484429323,153081.39221091397
2019-11-01,276945.05878924654,553389.8527279265,245098.77345509754,344680.6105424189,350368.4079984619,215970.82363957804,169450.87126092773,424289.21662545885,276335.85440767516,406634.6304511468,401642.1977034975,193996.82022923083,583545.1375922716,302906.0702159433,611880.2808893746,286547.0141377652,345964.33170841547,206616.8433411011,270377.80354251247,253197.65575794244,182077.14055155826,317199.14608605026,189743.7241034157,192432.70929654382,208217.56483095523,265771.76284163253,201581.28179825319,362916.0275245362,197864.95794613808,294780.054541548,312178.3992638363,236258.03584593456,159871.99858783378,207614.08384270594,148364.54356942518,137400.7444597242,157949.90345993303,116023.13180770144,285609.1599667878,222583.9803404553,256920.15299390742,142726.47400162718,166619.06070091695,151856.1899147772,269864.15543204424,252649.8049354263,138367.98733029177,208938.69378785978,180635.45381404707,158676.8135869628,153900.7638643741
2019-12-01,278474.05919221026,556899.6931168224,246686.2623008853,346527.53669413575,352032.18206743273,217125.054236897,170286.3281190897,425935.2309847654,278409.74967744417,409797.99638745264,403698.8473959838,194702.2445132312,585062.4176029749,303721.4891320343,613450.782662687,287977.1133854646,348806.4321901603,208068.09259823724,271755.38599941303,254522.78512618892,183078.6843579686,318398.7038345326,190885.2730200699,193611.796628947,209656.546622997,267468.9797291584,203140.77184614548,365042.529756732,199286.0523202195,296445.7257836284,313653.540391461,237677.7928831523,161224.75424189595,208694.0453168625,149079.33413907434,137931.7459612477,159002.91562604162,116259.20500375878,288771.803295221,223424.7243054465,257771.4606188246,143677.71953669694,167615.95093549613,152917.22142327254,270641.50005039904,254374.94009145207,139627.7188108513,210241.176844698,181703.48014067835,159464.94872908187,154801.09582234477
2020-01-01,280132.7946691958,559766.375676867,248609.5688899183,348804.23155029886,354160.89785352483,218296.87970631325,171203.6445832747,428046.9237034844,280918.04575619014,413290.2866227382,406005.50864138344,195696.11350248064,587712.0744577241,305263.12119055697,615791.8638740446,289615.90060809767,351806.5169745386,209641.1627834376,273584.0626021971,256107.67937662252,184486.34523335798,319920.3864414781,192012.37577324468,194871.85702235295,210999.48906997874,268963.4363090702,204881.4252878696,367855.0413883371,200764.66620152196,298791.1858890117,314910.80408299447,239179.44101085272,162483.66768156982,209862.22421272215,149533.26357729986,138087.9519798048,160175.9170052601,116319.11149864357,292011.96957318793,223768.96406912818,258920.73309894837,144652.09655305787,168612.82329701353,153929.3485926512,271811.2588327,255595.50157324746,141104.02522890488,211220.97334696737,182695.87643012905,159761.58576274922,155807.78432991097
2020-02-01,281738.6522406572,562071.7658568445,250421.57635012027,350539.92134973337,356207.6115126692,219430.5514869756,172373.30402655783,430441.4813172116,283661.8144065057,417113.63394636894,408575.1356706821,196854.00849667005,591351.4233389375,306973.4859589197,618243.3160926774,291311.83889954805,355012.6461393624,211208.41639234487,275681.8100011721,257870.85401703286,185776.9551306567,321627.96903719916,193193.6579801278,195914.2692634851,212311.41423743765,270124.3679308972,206462.73064432686,370716.8122266867,201951.71668791046,301204.25709634647,315711.89564143005,240770.9546334967,163533.45146386558,210968.71701733163,150099.30644186804,138371.24750437605,161335.13964624814,116787.06273508495,295411.19507873995,224000.0932731656,260152.24011860843,145480.62403440502,169713.22585769123,155054.23821076495,273145.78095645586,256535.23851438228,142354.5660711754,212052.9791006425,183646.20493596047,160053.949254212,156829.2230268879
2020-03-01,283237.8640794046,564292.9010108305,252013.56736443052,352137.46072454867,358777.61075148865,220536.17982024336,173797.01490457842,433437.1910439574,286775.1138375302,421387.57162850647,411532.7116443655,197986.40229869352,596210.181325376,308874.17567687744,620623.114330034,293430.5673717028,358410.05725716316,212693.77048923643,278380.20189640153,259799.22938197316,186764.2634256218,323416.21985140484,194461.3346915311,197018.27773342546,213776.86325903694,271100.10701765795,207998.54826177246,373726.0624939129,203162.84622273818,303891.2002042769,316163.5311395883,242908.19104419524,164610.05263285481,212221.93255983686,150891.498164772,139035.09224716658,162594.92546697744,117602.35085137557,299136.2168645044,224260.48807045104,261860.69175460338,146368.02211966985,170947.3000573381,156350.88706357268,274565.5368838087,257418.34787923816,143255.90682640488,213056.88488734132,184594.0914542873,160397.11499307383,157936.15489294849
2020-04-01,284494.9062801298,566343.8768826845,252981.9092293134,353464.36785347835,361262.5477437232,221333.22962742337,175136.36862044022,436052.43878308363,289590.61188095395,425648.178233671,414347.7316971976,198803.06804977288,600996.34665284,310207.97530887235,622505.4369120853,295461.97316444805,361596.160082065,213871.1976287976,280847.9247123403,261521.99975543088,187551.37691356463,325008.5055567647,195851.45005651304,198030.47044547423,215187.57827517463,272111.0485267753,209293.1996717217,376070.71087365644,204417.66139898865,306167.37323905766,316220.93718351604,245124.96107485404,165730.03380664784,213520.28700039056,152035.7256140852,139954.40627507385,163806.77296969548,118659.50398827302,302844.0292444044,224948.2723509354,263510.65967105527,147136.65394697638,172059.0857944294,157612.17567216582,275641.8461992249,258675.23698604215,143742.2311356014,214258.43628374382,185507.4410805551,160940.09040533425,158940.1731720226
2020-05-01,285163.96000856836,566602.9148172309,253248.96161127184,354618.81068520737,363103.70402638655,221617.83402835522,175787.25022005258,437617.62866472156,291546.33890414867,428355.15520532866,415691.0190805373,198908.86080198397,603730.400857915,310551.4154490515,622776.2365092714,297100.1756247862,363501.3884473971,214447.48810770325,282379.6917420379,262414.1191279761,187808.84074625524,325698.33140552597,196694.74022938605,198903.94154840303,216120.08763193098,272985.54824297637,210213.04574167135,377099.3042592714,205560.43997260477,307176.57031884184,315426.4088979128,246997.5085662745,166677.6093102418,214564.35755694887,152989.2814365157,140686.27466512783,164684.43555489517,119390.5950717376,305811.09116347344,225404.73974799903,264435.3710086227,147885.2424022306,172798.75920243107,158336.9394324588,275793.366990967,259785.3799012657,143879.96928698267,215321.84853257492,186178.31747141908,161496.70978426948,159582.79527465158
2020-06-01,285590.5607137328,565375.7497404116,253382.8701461701,355242.89362429763,363809.2155998785,221788.1810690998,176011.0203852706,438321.9319196351,292889.18370858446,429793.44473928213,415888.90195880784,198604.70234413247,604218.2320142104,310332.6861320846,621927.5659393498,298325.63212180766,364544.81674177415,214819.29502990845,282997.6955830721,262627.6066483839,187712.0363783679,325821.80131194193,197043.39634199603,199664.06948772553,216806.38126812878,273600.86296102783,210912.04428054005,377163.0581349431,206685.5982343169,307275.0074797123,314312.1065375235,248562.39185719122,167482.32939806205,215267.1146848508,153758.1342706251,140951.58992575933,165208.70532830534,119691.00144755583,307965.2822922418,225684.42655029832,264592.7571081231,148559.0489664585,173203.948195719,158784.4783191923,275617.45093871193,260644.6911508063,144033.31072925078,216060.38388433578,186772.67203663025,161973.56063087555,160032.091636605
2020-07-01,286372.58478156145,565217.3898306506,253954.83919452256,355419.6493925953,363858.5727336656,222454.08421922242,176258.06685910214,439132.7414658174,294466.2154136539,431018.036154509,416053.3463782817,198320.90035702963,604418.6293844167,310380.24170229834,621516.8237726837,299733.6686898619,365808.13794246985,215554.23987956243,283860.08705654874,262650.3898143784,187548.95462754162,326225.33154048334,197346.69599998998,200671.44523153213,217834.29536425744,274522.1374427236,211675.9649468537,377388.45734430524,208186.23877714796,307375.11606584385,313738.5194731145,250424.3645116984,168338.49070479313,215954.2821177064,154686.33038324912,141700.64644696974,165707.7777694733,119953.071726279,310208.77471659734,225987.42160565677,264647.3876855429,149504.6668711365,173956.44586679657,159591.44297906657,276051.844874524,261564.98225757308,144469.76351732406,217041.61689744596,187688.813062227,162661.37134099554,160683.58660110866
2020-08-01,288264.80853432365,568517.565832283,255531.4946013722,355824.93095534266,364833.44188969006,223900.61942743426,177224.94092541668,441620.254560622,297213.5534114838,434230.5323887661,417822.51218593796,198819.82029976536,606551.3953953672,311582.83921963815,623557.5109273955,302359.32148395915,368782.6212045052,217243.05301230526,286042.637465056,263459.1468041791,188227.73041451105,327765.86023716413,198361.59055207358,202235.74048917575,219793.79653521362,276616.0046375904,213094.76820536307,379415.93380209216,210317.99063653537,308941.7430576786,314616.136059047,253451.18415351454,169621.40128052013,217430.7150021801,156052.5670480976,142998.1727440567,166589.72342694228,120664.3218223385,313629.10241541854,226752.07575480556,265870.7463860147,150924.04366206654,175385.23323346034,160948.20211440223,277698.29913915804,263052.4792487328,145548.91158491324,218509.39251267794,189250.8567423659,163609.91668003838,162026.17272088115
2020-09-01,291382.7559620703,575844.0809007579,258060.21896146276,357867.7729289361,367813.261241836,226084.27710194615,179287.4428242866,446387.78873660363,301548.0210766043,440011.068953199,421666.33931304864,200406.90924876105,610930.448678044,313806.4738654988,628399.635180798,306778.2302186391,373810.31223292643,219943.31117906855,289995.59100773203,265562.8210165609,190007.89828690278,330794.0211489028,200520.78552686714,204574.70600105004,222743.78354794296,280468.9432130693,215492.74218205814,383551.19759175717,213157.9033940603,312269.9274375487,316510.7218584726,257881.00113946153,171520.06812043497,220121.91563316702,157956.4675651384,144907.72961420438,168205.34442948477,122072.26514050279,319085.48795381346,228394.03370351702,268631.3352533388,153044.52491262773,177806.3469431354,162921.20140224506,280577.2241565737,265238.0067869118,147273.60435815764,220925.71050868454,191564.18387420455,165280.47738450207,164159.62005676058
2020-10-01,295252.4778278736,585251.8329594735,261052.50383469785,361216.20067710854,372430.77355286694,228548.77693983563,181818.3123577521,452731.682302909,306678.1725483642,447340.2887237054,426797.8665981248,202556.18285425115,615439.595699747,316659.6435868985,634448.5529921694,312371.9681982417,380279.648637881,223270.38025055136,294808.9830825008,268633.71023582236,191836.54183356572,334631.88712348515,203232.94312746476,207292.0785315625,226236.017641666,284560.42785798304,218400.85655331917,389191.2535860538,216263.91431910812,316894.0581507096,318496.6417249253,263075.45479003084,173669.76312585696,223472.47424913791,159817.65432383868,146363.91509892858,170327.6711007858,123956.76924207473,326197.7500317781,229586.76055334377,272694.0148603774,155387.05013127378,180548.97174061288,164729.76386652412,284310.1570811107,267612.38257414504,149233.83616347334,223478.98817672557,194033.18214577975,167091.7086599101,166775.67061810396
2020-11-01,299433.82991930237,596206.666131915,264565.7596207449,365641.377252591,378115.022755777,231359.45605870124,184699.12963245544,460111.5538035364,312350.29709210485,455570.0661560173,432653.1513630099,205096.37582486623,620185.2490531002,320298.5745879873,641629.2818426074,318540.7890437378,387668.7005427554,226999.08181168744,300692.10726610135,272221.28845141066,193156.078187543,338998.140787107,206478.0301734175,210228.98503747096,229988.7392609166,288393.9789823904,221574.22214350384,395903.3605178154,219325.16217352598,322406.8991977461,320425.9538136975,268644.36476841464,175951.12192482347,226760.94061658555,161618.35100093528,147543.96371192703,172992.69314924086,126196.65507896921,334973.5342880715,230557.8290522486,277615.96413843305,157818.8281168393,183480.77440381513,166536.14495629186,289032.36792674667,270335.85320824105,151520.0356420407,226320.3394038533,196549.96703775343,168845.26421271494,169655.0542013077
2020-12-01,303425.5189811962,607133.7268038667,268057.633217626,370522.5518903583,384148.22564739623,234082.61394302492,187325.65635929574,467496.93968058657,317888.6262563543,463450.86722013046,438385.2630611121,207476.303249517,624083.8618319633,324382.9550663552,648901.350005912,324608.68911138317,395187.09057381796,230708.2495379206,307052.6251146218,275761.9334962596,193680.87321588607,343215.42501790763,209532.77659951287,212991.89982790904,233707.3716923714,292126.67973096576,224460.82981547198,402864.792495776,222119.66534861425,328229.607086339,322061.31037153123,274087.255143821,177907.175787888,229574.3639999086,163007.3107745759,148365.32354967398,175587.4648805063,128347.49176322146,344797.77205651486,230833.06614581632,282738.7384013991,159918.11368518617,185988.43648160924,168007.46121964444,294442.18835547677,272841.2732457687,153763.22772411982,228776.75202868754,198773.11409688074,170053.66985323236,172356.61600078302
2021-01-01,307077.60048298404,616207.4017864506,271671.66462605423,375143.1649633944,389770.9102753035,236941.39475137895,190026.0486579733,474175.8916490314,323343.7143787625,471102.19668375,443901.2936020868,209833.91985160383,626877.3756629648,328553.287233391,655731.8622747744,330406.31532068335,402729.91196625045,234423.78373310933,313587.37370799895,279015.36178279534,194038.3100419531,347121.4740610879,212345.24849939774,215575.21005881057,237239.56881530443,296081.7749089811,227350.78451059095,409717.22186859086,224850.99258943356,333666.95312841976,323133.7219958153,279137.94736510067,179736.16891785685,231911.02047845058,164357.47028303656,149395.8294470515,177981.77364351135,130447.2117999287,355380.3553528618,231256.92945944253,287577.4866553163,161690.7679106162,188155.77954630708,169425.45220980374,299764.35665569425,275240.0873660343,155873.49977446438,231053.7978331591,200991.25101626292,170968.01359597396,174725.53247367742
2021-02-01,310703.7090838058,623970.705173483,275272.25326379534,379964.8543389316,395485.07112468156,239986.48936417897,192980.2769860628,480781.86433317413,329010.55948177114,479391.4256956478,450151.98818957974,212407.3948691238,629239.6147111976,332974.557611013,662471.0163053297,336478.3874156656,410963.84684955614,238292.83062143056,320479.6648552274,282321.6033263316,194764.73782061986,351377.6806336015,215090.5901633229,218228.09235061277,240879.3597984214,300485.9831348665,230462.27149794778,416952.588960256,228033.53555412855,339343.60063442757,323713.12151310325,284025.40417084773,181631.38401082353,234187.226703789,165824.4987374454,150684.0346280279,180390.01764672785,132431.3448297338,367142.7894386924,231802.7326263209,292245.71673252963,163331.43376506297,190411.4386159474,170956.11345089375,305010.84477584506,277613.5671826482,157802.513985153,233540.15963653207,203392.12682432623,172013.7504625812,176954.54762085146
2021-03-01,314386.5647068266,631003.6160239488,279119.776755904,384470.18069855316,400764.60422968346,243434.18325276126,196119.78543294524,487456.29630405636,335639.7710211818,488623.39545802446,457741.93269769964,215031.7009785009,632580.3066049843,338117.17122131557,669613.066932005,342749.34488019376,420099.762215899,242349.16500015813,328106.7071199549,285618.3472489178,195676.8647589985,356070.75282308925,217948.25162737674,220971.3090872223,244599.03729079803,304273.042419633,233765.41025149715,424699.71655773144,231451.38656011745,345243.67597819446,323964.6555418893,288727.5567281573,183699.5118937102,236372.63771060758,167585.956889962,152215.72285157526,183146.42570349426,134472.23730099585,380303.0359034605,232266.63613538837,296792.5300932547,164970.2255792883,193100.05149712972,172892.6627084699,309352.2349109548,280342.4758495859,159678.61069806854,236236.2384507778,206117.35678386773,173313.5549404528,179248.21347443238
2021-04-01,318333.270044584,640210.6308031393,283398.42786884407,388656.16790214926,406160.3133600378,247260.32316057093,199344.7383415409,494876.99430185213,343396.562437342,499121.8246136708,466572.7105360117,217504.32387872148,637030.8870215765,344161.88213231583,678379.7954341107,349802.5884643611,430341.34835865133,246587.83933403224,336759.0020039591,289289.1676746903,196614.5112620681,361157.8591763854,220878.89031329195,223848.27731585302,248638.194558805,308063.2390327531,237361.1902837579,432830.9004673504,235048.16176077398,351735.5666554416,324871.69568642793,293884.61652255914,186002.09456868176,239076.4984797237,169541.72737916815,153981.3414783368,186114.42775245893,136173.6940608325,394459.5331214617,233163.11652150223,301285.11364806344,166666.5212605395,196302.864812545,175188.73541462197,313551.03479470476,283335.17376318877,161527.0291280411,239444.59879448268,209160.3800829215,174991.4027175469,181716.28083663437
2021-05-01,322531.41733365675,651235.4715667445,288576.2767956544,392840.8936609317,411456.866219119,251638.95283229943,202648.50241540544,502619.7251498357,352654.35938904533,509845.8749741654,476123.0072460775,219727.55873232303,642418.7294752748,351421.75662686146,688751.3901401608,357198.93578698067,441715.54766502185,251161.73241759092,346534.9895985542,293431.7950029227,197556.98947568712,366115.98657670943,223822.38421363835,227200.6768213238,253181.34693714697,313082.7522737183,241472.61726085492,440791.5935050929,238612.8175333812,358294.66312628513,326877.09242933133,299779.9105926362,188586.79872775896,242769.59159090207,171735.04439967548,155918.9788407339,189188.03575187884,137633.45559565932,409155.6761544103,234721.3698488678,305964.9056639884,168495.38954509425,199687.42680194555,177829.8158492852,317703.7244316885,286140.97254722,163448.67719286433,243299.6049496422,212412.33543735425,176920.00217200583,184306.93438481019
2021-06-01,326669.51496601634,663072.4867009874,294915.2853415965,396760.25065314793,416700.555566377,256323.82228883216,206070.53595507029,509944.78868395585,362831.7094547202,519905.68864153774,485501.3840812393,222044.73367883303,647538.6461920309,359704.1157416299,700449.4646087424,364491.8982673499,453233.0826050993,256119.24668154467,356351.05826514587,297951.4454966323,198795.3957979765,370501.8349001336,226908.302471859,231130.79014635793,258303.81297071787,319583.0852577574,246546.73574271446,448007.63377901615,242222.92053954033,364449.8427612107,329614.51831017085,306548.43387169903,191540.05745222289,247127.88172907088,174294.85424683665,158056.33916170397,192268.82446567388,139143.17193946298,422442.0016310545,236968.30718096843,310657.96514592814,170580.0571921131,202955.27625367363,180534.14226099788,322300.6354613376,288563.2976600953,165553.4453529328,247623.64478082102,215596.6588730423,179003.97396773336,186970.2564143359
2021-07-01,329791.2377641904,673771.0344138275,301406.7329593511,400222.94246137165,421381.0494370975,260621.77016556938,208644.93526443132,514915.46588697005,372970.7968408545,528078.1912156026,493327.5578993221,224016.85141268288,649984.1252591726,368253.89880608994,710670.1424577297,370002.5721221605,463753.1052068362,260618.766325506,365177.65802416083,301892.2003982772,199776.61244980324,373565.11829201714,229146.87674025074,235095.0250571839,263063.77261209814,327061.2767857187,251646.89702795594,454269.39416897023,245406.51420194228,368857.2859882484,333554.06257074734,312868.3312969333,194467.96499731237,251007.1318461208,176927.95316733376,160226.96325343024,194945.169909407,139871.79745438808,433196.85225630226,239107.95784874834,314118.3466226112,172427.62981539464,205323.7832451016,182838.7892437823,325944.88324943744,290741.88431030506,167347.2668594641,251897.87947053835,217896.7507848028,180866.28091894032,188844.21653805708
2021-08-01,331439.7096644191,681172.8801001079,307181.7959578395,402333.9787448125,424501.5582024294,263898.0240951846,209760.36403568377,516600.5311988021,381885.92684689886,533062.6264602235,498719.1552995511,225165.80887319226,649071.9604089732,375828.2591003944,717356.7107810145,372196.4904320231,471905.39287664444,264171.6441895527,372284.03553599067,304074.94538824353,200043.98324353722,375008.5736531224,230016.36832322343,238218.4268550626,266576.4478609326,331835.4648321395,255606.8928861739,458756.07858103426,247891.4065722016,370997.33955047297,337073.2454917305,316784.49532989337,196754.45670321686,252981.3834850347,179195.72601758086,162124.2503043432,196683.13153558224,139745.62719329924,440199.22867479845,240539.12424147467,315550.9846147565,173637.79018743557,206536.45810586677,184379.52969937146,327979.58712227445,292709.142300551,168740.27379006904,255016.5756099732,218817.26080206747,182028.72366933373,189482.7297316785
2021-09-01,331797.99173965113,686191.9833578821,311861.23265336175,403377.6006350589,426281.1836165855,266293.0439950822,209568.32504612138,516004.63398086233,389296.30503615615,535935.2839067919,502076.3123639819,225317.7992318654,645890.9240706991,381999.68420341215,722245.7035797909,371608.34637341666,477981.6445124112,266951.9380377203,377645.2473349201,304608.79228430364,199773.83037788756,375111.1421793232,229261.94553226713,240489.3880352076,268882.23156781384,334046.81775321136,258269.94712942245,462029.2901515015,249463.3274397702,371329.1720260103,340262.5566004559,318238.34983006545,198230.88849990632,253348.4878605498,180711.89530734534,163461.9195794816,197464.90423344832,138616.98382375872,444496.70033308043,241072.63083379762,314988.8571905621,174011.21709903484,206795.0821793397,185155.2476373495,328306.2633695768,294431.13825436035,169601.8974208488,256909.14658603756,218454.95779383543,182599.46554081063,189033.05261787484
2021-10-01,332267.9413572852,690672.7608461591,316468.5491455002,404885.2800836372,427827.5979003873,268777.45468081953,209302.4383859666,515613.5190611661,395879.2605935447,537983.2896892284,505526.49119514,225478.65287708907,643764.8440734404,387436.92883474746,728351.9528580699,370435.56198157417,482961.78072152304,270202.3729716065,382634.23543978995,304672.8605066926,200045.1101838457,375480.76976444805,228660.09108194694,242814.05870176837,271067.46698696056,334309.55558896204,260847.26782118483,464970.23161681136,250824.7837700265,371410.60830405174,342413.8847908574,318551.1468636585,199640.9393154163,253122.79732414475,182130.66977665309,164898.7813897529,198296.537764278,138275.8191273337,447855.5826766721,241542.0650179501,314396.6251482408,174480.70168300183,207289.8991662707,185820.78991149354,328932.6654716445,296495.3776932917,170955.06217111612,258458.10845991282,218123.73033976482,183186.60371754775,188760.49198750907
2021-11-01,333605.2014191093,696580.7607655575,321622.62700206024,407151.92281322536,430215.07392961223,271994.08523857995,209639.56200096212,516524.2135652912,402148.895927392,541093.0791404012,510185.1641923762,226177.08141733008,642702.4843635244,393076.9353501385,736928.3442291383,370801.4086694482,487808.5932573374,274332.0808227775,387762.1051945289,305478.6405405435,201121.35398592066,376581.04836003436,228767.5079293732,245728.1441917822,273897.7426445566,335658.3591914526,264425.1346437183,468428.0935106647,252613.74313184142,372300.7895712056,343883.0624686238,319873.722228732,201578.59856536612,253534.49620464514,183851.35216669927,166947.77018646835,199674.40396637455,138801.84860043912,451264.7432533544,242316.29884336912,314621.4050765321,175385.63497228967,208503.57538523828,186868.1376887147,330590.35409292555,299077.77460195747,172698.05815532315,260645.6712554452,218559.482247954,184148.11664342324,189142.33637550115
2021-12-01,335972.7684931018,703863.9867814329,327193.8928968503,409831.1639544689,433221.1781418629,275691.5068752546,210484.74596831342,518601.5580470727,408035.3970085227,545552.4202772549,515835.48738892114,227602.11319242464,641917.028731515,398620.50373047264,746060.4247647775,372769.093927294,493144.62739267363,279062.6946867074,393405.4293966558,306919.6540871737,202542.00139029245,378574.07278673846,229733.84291111756,248987.1749550516,277074.8349282699,337870.527942122,268681.61111100315,472298.78161801817,254928.86018213048,374011.89102676493,345573.5539403025,322013.5609830122,203701.91356010453,254613.56169244702,185885.44979728106,169139.92103106176,201429.51466285778,139786.79139328236,455118.31694867305,243674.24042465616,316184.6971615974,176706.1767485335,210328.20631852644,188238.6486001457,333400.723328961,301932.5670903378,174728.16570201403,263702.6843676987,219775.16247693868,185388.45811901838,189990.2292032761
2022-01-01,339792.5296066065,714021.2631852782,334187.76189591864,412987.2940103657,437138.7891254274,280555.9868607314,212619.9322794697,523736.04401324474,414158.2295029061,553686.9664598056,523463.58159388305,230105.24654459124,642834.9037576574,405425.90937042655,760960.9649896423,378046.72913217713,500691.0493869125,285124.7299744981,400615.27486170206,309640.1387645149,204153.10244882785,381518.23758372496,232073.4728478693,253080.18252574687,281648.79291431553,342019.35870494315,273958.3385953468,477499.8678120267,258267.98545810173,377952.6174625855,346879.24806641805,326067.4904189652,206053.93245234375,256748.18921991848,188170.8618039675,170907.03083931858,204098.88596970474,141733.73368907982,459860.0310692026,245749.39467412326,319847.6458795789,178713.10396559015,213110.96671376706,190515.60039762533,337555.12154585426,305262.35431077605,177251.2042279739,267893.5157078071,222245.14810774048,187249.9291317009,192051.1142073366
2022-02-01,344190.2307962173,727055.2867522617,342322.5087789954,416813.5624614823,441762.9704887786,285996.5620675754,215913.36893564602,531846.5678404741,421122.60216641193,565125.3913355973,533254.9697345571,233568.10034252075,647153.2747232491,413522.77026639815,780698.1109750182,386120.8848478927,510601.0101278809,291859.33336538,408491.98623966874,313179.4072352879,205707.35620552092,385160.2156362173,235505.698179998,257766.27789155216,287228.0449212603,346948.08794153854,279955.6215516442,484235.86649074295,262625.79954078124,383943.83824692393,347902.9200670206,331729.00221377745,208368.4722493421,259540.85375517316,190299.99635455981,171786.05908534446,207582.82269652435,143905.7726913715,465975.34661129775,247590.9255630815,325083.5299410596,181075.8166346807,216670.88336691877,193208.0751509371,342511.96600652556,308392.1294136666,180028.28381256107,272532.96023927716,225752.71213160167,189493.33591392523,195056.08728303201
